id,name,ownerId,street,suburb,state,postcode,phone,email,website,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,imageCount,description
gym-136,Cobra Martial Arts & Fitness Centre - Cannington,owner-3,Unit 4/1326 Albany Hwy,Cannington,WA,6107,+61 8 9358 3000,,http://www.cobramartialarts.com.au/,-32.016374,115.93297930000001,35,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"A boxing gym at heart with a genuine fitness community built around the sweet science in Cannington. Members train alongside serious amateurs and fitness enthusiasts in a motivating, no-nonsense environment led by experienced coaches."
gym-137,Lords Recreation Centre,owner-3,5 Wembley Ct,Subiaco,WA,6008,+61 8 6229 6600,,http://www.lords.com.au/?utm_source=GMBlisting&utm_medium=organic,-31.9463509,115.81637070000001,20,pool|cardio|free weights|showers|lockers|group classes|childcare|parking|café,,,,,0,"Local government-operated and community-focused, this Subiaco leisure centre provides high-quality fitness facilities at accessible price points. The gym floor, group fitness schedule, and aquatic areas make it a versatile training destination for residents of all ages."
gym-138,Plus Fitness 24/7 Subiaco,owner-3,7/531 Hay St,Subiaco,WA,6008,+61 8 9381 8100,,https://www.plusfitness.com.au/gyms/subiaco,-31.9474771,115.82192440000001,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Open around the clock with secure key-fob entry, this Subiaco gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
gym-139,Goodlife Health Clubs Subiaco,owner-3,The Colonnade,Subiaco,WA,6008,+61 8 9436 7500,,https://www.goodlife.com.au/clubs/subiaco/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Subiaco&utm_term=plcid_5789586969296577168,-31.9466296,115.82616889999998,32,cardio|free weights|showers|lockers|group classes|personal training|sauna|pool|parking,,,,,0,"Known for its extensive equipment range and diverse class schedule, this Subiaco health club is a popular choice for members of all fitness backgrounds. Professional staff are on hand during peak hours to assist and motivate."
gym-140,LA Fit Subiaco,owner-3,319 Hay St,Subiaco,WA,6008,+61 8 9380 4249,,https://www.lafitstudio.com.au/,-31.9472936,115.8282337,22,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Subiaco prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-141,Tom Dadour Community Centre,owner-3,363 Bagot Rd,Subiaco,WA,6008,+61 8 6229 6600,,http://www.lords.com.au/,-31.9505403,115.82016479999999,20,cardio|free weights|showers|lockers,,,,,0,"A local gem in Subiaco, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-142,DFRNT Health and Fitness Subiaco,owner-3,17/55 Salvado Rd,Subiaco,WA,6008,+61 404 300 065,,http://dfrnthealthandfitness.com.au/,-31.943077499999998,115.8202982,28,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Subiaco facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-143,Conditn Subiaco,owner-3,9 Forrest St,Subiaco,WA,6008,+61 415 353 326,,https://conditn.com/,-31.948117,115.8218099,25,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Conditn Subiaco in Subiaco offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-144,The Fitness Hub Subiaco,owner-3,358 Rokeby Rd,Subiaco,WA,6008,+61 423 535 798,,https://thefitnesshubsubiaco.com.au/,-31.954901800000002,115.82421319999999,18,cardio|free weights|showers|lockers,,,,,0,"The Fitness Hub Subiaco creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-145,Strength Lab Pilates,owner-3,Entrance at Rear on Car Park,Subiaco,WA,6008,+61 424 360 581,,http://www.strength-lab.com.au/,-31.948119799999997,115.824587,30,yoga/pilates|personal training,,,,,0,"Strength Lab Pilates in Subiaco delivers small-group reformer and mat pilates with an emphasis on individualised instruction. Whether you're managing a specific condition or simply want to move better, every class is adapted to the needs of the group."
gym-146,S30 Subiaco,owner-3,375 Roberts Rd,Subiaco,WA,6008,+61 483 949 248,,https://www.s30studio.com.au/subiaco,-31.945562199999994,115.82459649999998,22,cardio|free weights|showers|lockers,,,,,0,"S30 Subiaco in Subiaco is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-147,Physique Performance Specialists Subiaco,owner-3,105 Hay St,Subiaco,WA,6008,+61 415 927 459,,https://www.physiqueperformancespecialists.com.au/,-31.947404399999996,115.8344539,42,cardio|free weights|showers|lockers|personal training,,,,,0,"This Subiaco performance centre offers a professional training environment with premium equipment and expert coaching. Programs are tailored to individual goals, with a strong emphasis on technique, progressive loading, and sustainable results."
gym-148,Exclusive Personal Training Subiaco,owner-3,Storie Lane (Between 500,Subiaco,WA,6008,+61 421 865 475,,http://www.eptcoaching.com/,-31.9468898,115.82197479999999,38,cardio|free weights|showers|lockers|personal training,,,,,0,"Exclusive Personal Training Subiaco strips away the noise and focuses on what matters: good coaching, sound programming, and a supportive training environment. Members benefit from expert guidance delivered in an atmosphere that's professional without being intimidating."
gym-149,Bodyworks Subiaco,owner-3,179 York St,Subiaco,WA,6008,+61 8 9381 5565,,https://bodyworkssubiaco.com/,-31.946405699999996,115.82942839999998,25,cardio|free weights|showers|lockers,,,,,0,"A local gem in Subiaco, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-150,Intense Health,owner-3,11/3 Centro Ave,Subiaco,WA,6008,+61 401 261 702,,http://www.intensehealth.com/,-31.945194299999994,115.8205114,20,cardio|free weights|showers|lockers,,,,,0,"A local gem in Subiaco, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results. The atmosphere is motivating without being intimidating — ideal for members at every fitness level."
gym-151,Snap Fitness 24/7 West Leederville,owner-3,109 Cambridge St,Subiaco,WA,6007,+61 432 152 221,,https://www.snapfitness.com/au/gyms/west-leederville?utm_source=gmb&utm_medium=yext,-31.9408636,115.8342126,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Subiaco facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-152,Subiaco Women's Health,owner-3,Suite 1,Subiaco,WA,6008,+61 8 9382 9600,,https://subiacowomenshealth.com.au/,-31.941650499999998,115.826292,22,cardio|free weights|showers|lockers|group classes|personal training,,,,,0,"This women's fitness centre in Subiaco creates a comfortable environment where members of all fitness levels can train with confidence. A well-equipped floor, friendly staff, and a genuinely supportive community make it a standout option locally."
gym-153,SportsMed Subiaco,owner-3,Suite 101/175 Cambridge St,Subiaco,WA,6008,+61 8 9382 9600,,https://www.sportsmedsubiaco.com.au/,-31.941153000000003,115.826298,28,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Subiaco facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-154,Rumble Boxing Subiaco,owner-3,Shop 1A/500 Hay St,Subiaco,WA,6008,+61 473 515 999,,https://www.doyourumble.com.au/location/subiaco,-31.946919400000002,115.8227574,28,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"Rumble Boxing Subiaco is a dedicated combat sports and fitness facility covering boxing, Muay Thai, and general conditioning. Suitable for competitive fighters and complete beginners alike, with experienced coaches running structured classes throughout the week."
gym-155,CycleBar Subiaco,owner-3,375 Hay St,Subiaco,WA,6008,+61 405 449 180,,https://www.cyclebar.com.au/location/cyclebar-aus-subiaco,-31.947563700000003,115.82657429999998,18,cardio|free weights|showers|lockers,,,,,0,"CycleBar Subiaco creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-156,Fitness Cartel Health Clubs Osborne Park - 24/7 Gym,owner-3,Unit 8/454 Scarborough Beach Rd,Osborne Park,WA,6017,+61 8 6384 4377,,https://www.fitnesscartel.com.au/clubs/osborne-park/,-31.9062266,115.8105107,30,cardio|free weights|showers|lockers|group classes|personal training|parking|24/7 access,,,,,0,"One of Osborne Park's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
gym-157,Stadium Fitness,owner-3,278 Scarborough Beach Rd,Osborne Park,WA,6017,+61 432 445 603,,https://stadiumfitness.com.au/,-31.9138722,115.82739219999999,22,cardio|free weights|showers|lockers,,,,,0,"Stadium Fitness in Osborne Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-158,Founders Fitness 24/7 Gym,owner-3,18/69 Hector St W,Osborne Park,WA,6017,+61 8 6255 8805,,https://foundersfitness.com.au/,-31.9012728,115.81678020000001,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Compact and efficient, this Osborne Park facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-159,150Bpm 24/7 GYM,owner-3,239 Main St,Osborne Park,WA,6017,+61 422 771 100,,https://www.150bpm.com.au/,-31.894742599999997,115.82781109999999,16,cardio|free weights|showers|lockers|24/7 access,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Osborne Park."
gym-160,THE PE4K,owner-3,REAR,Osborne Park,WA,6017,+61 438 935 430,,https://www.thepe4k.com/,-31.905637699999996,115.81761929999999,22,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Osborne Park facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-161,New Movement Perth,owner-3,Unit 6/7 Hector St W,Osborne Park,WA,6017,+61 428 959 461,,http://newmovementperth.com.au/,-31.8978479,115.81375589999999,20,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, New Movement Perth in Osborne Park offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-162,PrimeFit - Small Group Class Personal Training Osborne Park,owner-3,Unit 7/44 Hutton St,Osborne Park,WA,6017,+61 8 9201 9339,,https://primefit.com.au/,-31.902823699999995,115.82021219999999,40,cardio|free weights|showers|lockers|personal training|parking,,,,,0,"PrimeFit - Small Group Class Personal Training Osborne Park strips away the noise and focuses on what matters: good coaching, sound programming, and a supportive training environment. Members benefit from expert guidance delivered in an atmosphere that's professional without being intimidating."
gym-163,Snap Fitness Osborne Park 24/7,owner-3,Shop 1/221 Main St,Osborne Park,WA,6017,+61 452 227 556,,https://www.snapfitness.com/au/gyms/osborne-park?utm_source=google&utm_medium=organic&utm_campaign=GMB,-31.896787999999997,115.8276808,18,cardio|free weights|showers|lockers|24/7 access|parking,,,,,0,"A conveniently located 24/7 gym in Osborne Park offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-164,BFT Osborne Park,owner-3,325 Harborne St,Osborne Park,WA,6017,+61 412 658 746,,https://bodyfittraining.com/club/OsbornePark?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,-31.9167757,115.81954940000001,18,cardio|free weights|showers|lockers|parking,,,,,0,"BFT Osborne Park in Osborne Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-165,LX Fitness,owner-3,8/505 Scarborough Beach Rd,Osborne Park,WA,6017,,,https://www.lxfitness.com.au/,-31.904947199999995,115.80276479999999,30,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Osborne Park that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-166,Strength Club Perth,owner-3,3/30 Collingwood St,Osborne Park,WA,6017,,,http://www.strengthclubperth.com/,-31.9024405,115.8142962,38,cardio|free weights|showers|lockers|personal training,,,,,0,"Where performance meets purpose in Osborne Park. This facility combines strength training fundamentals with modern conditioning methods, working with members individually to build capacity, resilience, and athletic performance."
gym-167,Movement Co,owner-3,7/97 Hector St W,Osborne Park,WA,6017,,,http://www.movementco.com.au/,-31.901732100000004,115.81941099999999,25,cardio|free weights|showers|lockers,,,,,0,"A home for Osborne Park fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-168,Dynamo Fitness Equipment - Osborne Park,owner-3,17/69 Hector St W,Osborne Park,WA,6017,+61 8 6371 2858,,https://dynamofitness.com.au/,-31.9011781,115.81687620000001,28,cardio|free weights|showers|lockers|parking,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Osborne Park facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-169,Revo Fitness Innaloo,owner-3,37 Ellen Stirling Blvd,Osborne Park,WA,6018,,,https://revofitness.com.au/gyms/innaloo/?utm_term=plcid_7784039635843983749&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Innaloo,-31.8990504,115.80210339999998,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Osborne Park."
gym-170,Flex Fitness Equipment - Osborne Park,owner-3,28 Hutton St,Osborne Park,WA,6017,+61 8 9444 7871,,http://www.flexequipment.com.au/,-31.904895699999997,115.81683339999998,20,cardio|free weights|showers|lockers|parking,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Flex Fitness Equipment - Osborne Park in Osborne Park offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-171,Aspire Group,owner-3,1 Pearson Way,Osborne Park,WA,6017,+61 407 826 282,,https://aspire-group.com.au/,-31.908278099999997,115.8009,22,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Osborne Park facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-172,Habitual Strength & Conditioning,owner-3,1/83 Hector St W,Osborne Park,WA,6017,+61 483 968 386,,https://habitualstrength.com.au/,-31.901752199999997,115.8173155,35,cardio|free weights|showers|lockers|personal training,,,,,0,"Habitual Strength & Conditioning is a serious training space for lifters who demand quality equipment and minimal distraction. Stocked with competition barbells, racks, platforms, and an extensive selection of plates and dumbbells — everything a committed lifter needs."
gym-173,Euphonic Fitness,owner-3,1 Pitino Ct,Osborne Park,WA,6017,+61 466 716 768,,http://www.euphonicfitness.com/,-31.8983356,115.80799970000001,18,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Osborne Park prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-174,Elite Fitness Equipment Osborne Park,owner-3,shop 2/455 Scarborough Beach Rd,Osborne Park,WA,6017,+61 8 9244 1433,,https://elitefitnessperth.com.au/,-31.906413999999998,115.80929569999999,30,cardio|free weights|showers|lockers|parking,,,,,0,"An independently owned gym in Osborne Park that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-175,Perform HQ,owner-3,Unit 1/42 Collingwood St,Osborne Park,WA,6017,+61 408 788 517,,https://performhq.com.au/,-31.9031805,115.81530559999999,18,cardio|free weights|showers|lockers,,,,,0,"Perform HQ in Osborne Park is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-176,Revo Fitness - Morley,owner-3,Gateway Shopping Centre,Morley,WA,6062,+61 1300 738 638,,https://revofitness.com.au/gyms/morley/?utm_term=plcid_16188944209025763576&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Morley,-31.896735299999996,115.89570359999999,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Revo Fitness - Morley makes fitness effortless with 24-hour access, no peak-hour wait times, and a straightforward equipment layout that covers everything from cardio to compound lifts. Show up, train, repeat."
gym-177,Genesis Health & Fitness Morley,owner-3,222 Walter Rd W,Morley,WA,6062,+61 8 9276 8166,,https://www.genesisfitness.com.au/gym/wa/morley?utm_source=google&utm_medium=local&utm_campaign=gmb_listing,-31.8971484,115.8947311,25,cardio|free weights|showers|lockers|group classes|personal training|parking,,,,,0,"Known for its extensive equipment range and diverse class schedule, this Morley health club is a popular choice for members of all fitness backgrounds. Professional staff are on hand during peak hours to assist and motivate."
gym-178,Plus Fitness 24/7 Morley,owner-3,Unit 7/533 Walter Rd E,Morley,WA,6062,+61 8 9279 1611,,https://www.plusfitness.com.au/gyms/morley/,-31.893933999999998,115.926947,15,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Whether you're squeezing in a pre-dawn session or a midnight run, this Morley facility has you covered. Members enjoy modern cardio and strength equipment, clean amenities, and flexible no lock-in memberships."
gym-179,Morley Sport & Recreation Centre,owner-3,Morley Sport & Recreation Cent,Morley,WA,6062,+61 8 9375 3529,,https://bayswaterrec.wa.gov.au/morley-sports-recreation/,-31.893011399999995,115.89664490000001,14,pool|cardio|free weights|showers|lockers|group classes|childcare|parking|café,,,,,0,"This council-operated recreation centre in Morley provides affordable access to gym equipment, group fitness classes, aquatic facilities, and court sports. A genuine community hub where fitness is accessible to everyone."
gym-180,Anytime Fitness,owner-3,2/140 Russell St,Morley,WA,6062,+61 488 110 979,,https://www.anytimefitness.com/en-au/locations/morley-western-australia-au-1412,-31.901218399999998,115.9006118,14,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Open around the clock with secure key-fob entry, this Morley gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
gym-181,Snap Fitness 24/7 Morley,owner-3,Shop 2/484 Walter Rd E,Morley,WA,6062,+61 416 235 449,,https://www.snapfitness.com/au/gyms/morley?utm_source=gmb&utm_medium=yext,-31.8952404,115.92315049999999,12,cardio|free weights|showers|lockers|24/7 access,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Morley."
gym-182,Bemore Fitness Morley,owner-3,Unit 1/85/91 Broun Ave,Morley,WA,6062,+61 8 9271 3764,,https://bemorefitness.com.au/,-31.902510600000003,115.9033726,28,cardio|free weights|showers|lockers,,,,,0,"Bemore Fitness Morley in Morley is a well-equipped, independently operated gym delivering quality training in a friendly environment. Whether you prefer structured classes, personal training, or independent sessions, you'll find a welcoming community and the tools to reach your goals."
gym-183,The Iron Den Gym - Morley,owner-3,Unit 3/8 Dewar St,Morley,WA,6062,+61 420 616 506,,https://www.irondengym.com.au/,-31.900346600000002,115.90115069999999,25,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Morley that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-184,Lordy's Gym,owner-3,Unit 4/135 Russell St,Morley,WA,6062,+61 402 893 161,,http://lordysgym.com.au/,-31.901246599999997,115.8993307,28,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Morley prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-185,Sista Fitness 24/7 Morley,owner-3,2/222 Walter Rd W,Morley,WA,6062,+61 8 6311 5544,,http://sistafitness.com.au/,-31.897209999999998,115.894607,25,cardio|free weights|showers|lockers|group classes|personal training|24/7 access,,,,,0,"Designed by women, for women — this Morley gym offers a private and empowering environment to work towards your goals. From cardio and resistance training to group classes, the focus is always on making fitness enjoyable and achievable."
gym-186,Small Goods Gym,owner-3,21 Rudloc Rd,Morley,WA,6062,+61 404 839 852,,http://smallgoodsgym.com/,-31.9012069,115.89618879999999,18,cardio|free weights|showers|lockers,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Morley facility strikes the right balance, offering a quality training environment with staff who actually know your name."
gym-187,BFT Morley,owner-3,213-215 Collier Rd,Morley,WA,6053,+61 423 510 195,,https://bodyfittraining.com/club/Morley?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,-31.904138999999997,115.9185645,30,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, BFT Morley in Morley offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
gym-188,Physique Performance Specialists Morley,owner-3,6/101 Catherine St,Morley,WA,6062,+61 415 927 459,,https://www.physiqueperformancespecialists.com.au/,-31.9024784,115.9000647,38,cardio|free weights|showers|lockers|personal training,,,,,0,"Where performance meets purpose in Morley. This facility combines strength training fundamentals with modern conditioning methods, working with members individually to build capacity, resilience, and athletic performance."
gym-189,Body MBrace Health & Fitness,owner-3,156 Wellington Rd,Morley,WA,6062,+61 8 9375 3735,,http://bodymbrace.com.au/,-31.8798666,115.8810002,30,cardio|free weights|showers|lockers,,,,,0,"A home for Morley fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-190,Snap Fitness Dianella 24/7,owner-3,137 Walter Rd W,Morley,WA,6059,+61 412 621 225,,https://www.snapfitness.com/au/gyms/dianella/,-31.9003934,115.88800979999999,12,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Whether you're squeezing in a pre-dawn session or a midnight run, this Morley facility has you covered. Members enjoy modern cardio and strength equipment, clean amenities, and flexible no lock-in memberships."
gym-191,Emplify Fitness Kickboxing - Morley,owner-3,2/20 Boag Pl,Morley,WA,6062,+61 497 004 494,,https://www.emplify.com.au/kickboxing-location-morley/,-31.899762,115.89533399999999,35,boxing/mma|cardio|free weights|showers|lockers,,,,,0,"A boxing gym at heart with a genuine fitness community built around the sweet science in Morley. Members train alongside serious amateurs and fitness enthusiasts in a motivating, no-nonsense environment led by experienced coaches."
gym-192,SpeedFit Morley,owner-3,7/85-91 Broun Ave,Morley,WA,6062,+61 8 6155 8933,,https://joinspeedfit.com/location/morley-wa/,-31.902356400000002,115.90354369999999,70,personal training,,,,,0,SpeedFit Morley in Morley uses EMS (electro-muscle stimulation) technology to activate up to 90% of muscle fibres simultaneously during a 20-minute session — delivering results equivalent to hours of conventional training. Sessions are always coach-guided.
gym-193,Plus Fitness 24/7 Bayswater WA,owner-3,3/68 Beechboro Rd S,Morley,WA,6053,+61 8 9271 8755,,https://www.plusfitness.com.au/gyms/bayswaterwa/?utm_source=google&utm_medium=organic&utm_campaign=place-business-listing,-31.910389,115.91466259999999,16,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Your local Morley fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-194,The Shed CrossFit,owner-3,4/3 Marchant Way,Morley,WA,6062,+61 422 277 735,,https://www.theshedcrossfit.com.au/,-31.9008315,115.90277800000001,40,cardio|free weights|showers|lockers|group classes,,,,,0,"Certified CrossFit coaching, quality programming, and a genuinely supportive community make The Shed CrossFit a standout choice for athletes at every stage. Introductory foundations courses are available for those new to the methodology."
gym-195,Seldys Gym,owner-3,5/5 Wellington Rd,Morley,WA,6062,+61 404 105 011,,https://www.seldysgym.com.au/,-31.8944291,115.8962119,28,cardio|free weights|showers|lockers,,,,,0,This independently run fitness facility in Morley prides itself on quality coaching and a genuine community feel. Members have access to a well-stocked gym floor and a team of passionate trainers who go beyond the standard script to help people succeed.
gym-196,Adapt Health Club,owner-3,208 Stirling Hwy,Claremont,WA,6010,,,http://www.adapthealthclub.com.au/,-31.9820049,115.78959649999999,35,cardio|free weights|showers|lockers|personal training,,,,,0,"This Claremont boutique facility delivers a premium training experience in a small, focused setting. Expert coaches, evidence-based programming, and a genuine investment in member outcomes set this studio apart from the standard gym."
gym-197,Snap Fitness 24/7 Claremont,owner-3,301 Stirling Hwy,Claremont,WA,6010,+61 414 970 317,,https://www.snapfitness.com/au/gyms/claremont?utm_source=gmb&utm_medium=yext,-31.9822861,115.7832522,10,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Open around the clock with secure key-fob entry, this Claremont gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
gym-198,Essence Fitness,owner-3,1 Bay Rd,Claremont,WA,6010,+61 8 9386 8588,,http://www.essencefitness.com.au/,-31.9819717,115.7906417,30,cardio|free weights|showers|lockers,,,,,0,"A home for Claremont fitness enthusiasts who want more than a machine circuit and a TV screen. Solid equipment, engaged coaching, and a genuine sense of community keep members coming back week after week."
gym-199,Revo Fitness Claremont,owner-3,3 Davies Rd,Claremont,WA,6010,+61 1300 738 638,,https://revofitness.com.au/gyms/claremont/?utm_term=plcid_2985208941869999950&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Claremont,-31.978758000000003,115.7818152,10,cardio|free weights|showers|lockers|24/7 access,,,,,0,"Whether you're squeezing in a pre-dawn session or a midnight run, this Claremont facility has you covered. Members enjoy modern cardio and strength equipment, clean amenities, and flexible no lock-in memberships."
gym-200,Method Health,owner-3,30 Lapsley Rd,Claremont,WA,6010,+61 468 099 777,,http://www.methodhealth.com.au/,-31.976776599999994,115.78017439999999,30,cardio|free weights|showers|lockers,,,,,0,"An independently owned gym in Claremont that takes pride in a welcoming, results-focused atmosphere. Members enjoy a well-maintained floor of cardio and strength equipment alongside access to knowledgeable, approachable trainers."
gym-201,CrossFit Claremont,owner-3,Gate 8 Ashton Avenue,Claremont,WA,6010,+61 439 347 514,,https://www.crossfitclaremont.com.au/,-31.9725498,115.7872421,38,cardio|free weights|showers|lockers|group classes,,,,,0,"Train hard, train together. This Claremont affiliate runs a structured CrossFit program with an emphasis on movement quality and progressive overload. Fully equipped with barbells, pull-up rigs, kettlebells, rowers, and assault bikes."
gym-202,RPT - Results Personal Training,owner-3,250 Stirling Hwy,Claremont,WA,6010,+61 8 9385 0770,,https://m.facebook.com/profile.php?id=687893587957635,-31.982728199999997,115.78595609999998,50,cardio|free weights|showers|lockers|personal training,,,,,0,"A Claremont studio built around personalised coaching and real results. Whether it's one-on-one personal training, small group sessions, or semi-private programming, every member gets the attention they need to make consistent progress."
gym-203,Bodies By Ryan,owner-3,1 Graylands Rd,Claremont,WA,6010,+61 400 850 782,,https://www.bodiesbyryan.com.au/,-31.977562400000004,115.7860406,28,cardio|free weights|showers|lockers,,,,,0,"Bodies By Ryan creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
gym-204,Intense Health,owner-3,Unit 6 44/42 Gugeri St,Claremont,WA,6010,+61 401 261 702,,http://www.intensehealth.com/,-31.981299,115.78220429999998,20,cardio|free weights|showers|lockers,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Intense Health in Claremont offers a well-curated equipment range and a knowledgeable coaching team. Memberships are flexible and the community is welcoming — come as you are, leave fitter."
