id,name,addressState,website,status,min_weekly_price_aud,amenities,member_offers,confidence,error
f253494e-75f2-4113-91c8-51902cda30fb,MK FITT,WA,https://www.facebook.com/mkfittfam,social_link,,,,,
gym-065,Revo Fitness - Woodbridge,WA,https://revofitness.com.au/gyms/woodbridge/,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
9a787da5-7429-4945-aae6-ee18a6012009,Empire Performance Centre,WA,http://www.empireperformancecentre.com.au/,success,16.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",high,
gym-252,Grounded Fitness,WA,,no_website,,,,,
ec3a3a86-bed0-4f5e-be70-499211d381cb,World Gym Canning Vale,WA,https://www.worldgym.com.au/gyms/canning-vale?utm_source=organic&utm_medium=gmb&utm_id=google,success,10,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
19ddc5a5-b4b5-4e9e-82ed-9a80d68e8900,Chamber Fitness,WA,https://chamberfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-284,Revo Fitness - Bunbury,WA,https://revofitness.com.au/gyms/bunbury/,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
gym-248,Combine Air Balcatta,WA,https://combineairbalcatta.trialus.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
gym-149,Bodyworks Subiaco,WA,https://bodyworkssubiaco.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
fc03f9ab-ecc3-4853-ba23-dfb764ae5b39,Snap Fitness 24/7 Gosnells,WA,https://www.snapfitness.com/au/gyms/gosnells?utm_source=gmb&utm_medium=yext,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-235,Boxing for Fitness,WA,http://www.boxingforfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
f8be10ad-f278-4df6-85e5-f9b7c3e66c4f,Stirling Leisure – Tuart Hill Community Centre,WA,https://www.stirling.wa.gov.au/leisure-and-culture/venue-and-facility-hire/?keyword=stirling%20community%20centres%20tuart%20hill&sort=score&page=1,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
bfba9b43-6538-4d88-a2f8-08636fcc8d54,SpeedFit Canning Vale,WA,https://joinspeedfit.com/location/canning-vale-wa/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
4cc3750c-006f-4e80-b103-40f431dd8e2e,Sweatshed Myaree,WA,https://linktr.ee/sweatshed.myaree,success,13,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
46d435b9-2e61-42b8-bc89-4dc6417d0709,Bodyscape,WA,http://www.bodyscape.com.au/,success,40,"{""pool"":false,""spa"":true,""sauna"":true,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":false,""app"":true}",high,
gym-035,The Mill Gym,WA,http://themillgym.com/,success,57.74,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",high,
03075dcf-349e-4039-a56d-74651ca4c506,Synergy Gym,WA,https://synergygym.com.au/,success,34.5,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
6e1bebb6-6745-48bb-a3c9-0071f4ab2fe0,Revo Fitness - O'Connor,WA,https://revofitness.com.au/gyms/oconnor/?utm_term=plcid_14577424450800467706&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+O%27Connor,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
9b8d2d26-1675-4deb-bfec-df317e558cc7,Palm Beach Wellness - Rockingham,WA,https://www.palmbeachwellness.com.au/?utm_source=GBPRockingham&utm_medium=organic,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",low,
55d70670-9cd8-4524-8c5e-01019bf5f239,StretchLab,WA,https://www.stretchlab.com.au/location/claremont,success,50,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
8bf9bf32-5e3a-4f8f-a4f6-c6ce1b55f27b,Point Blank Fitness,WA,http://www.pointblankfitness.com.au/,success,49,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":null,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
337e444c-4781-48b6-b8ab-02f4114743b7,LA Fit Highgate,WA,https://www.lafitstudio.com.au/,success,28,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
882faf50-efe3-4d46-8f86-e31f70a4d85d,Valhalla MMA Geraldton,WA,https://valhallammageraldton.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
b0606dbb-fa76-42b3-a187-55e4c63c94d5,FS8 Geraldton,WA,,no_website,,,,,
13a55df3-f9dc-4fb1-a264-06f4731b64e9,REPS Movement,WA,http://www.repsmovement.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":false,""app"":false}",low,
gym-270,24/7 Ellenbrook Fitness Centre,WA,https://www.ellenbrookfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
26599dcf-9037-49ba-8149-db5b84f1995f,Chemist Warehouse Cannington South,WA,https://www.chemistwarehouse.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-020,Plus Fitness 24/7 Mount Lawley,WA,https://www.plusfitness.com.au/gyms/mount-lawley/,success,17.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
505258ad-a85b-40b7-9800-b4f271b5726d,Rebound Arena Mandurah,WA,https://reboundarena.com.au/mandurah/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":true,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
849a7b09-0f6b-403c-af67-b3290647daf1,Steel Fitness,WA,,no_website,,,,,
gym-255,Motion Cove,WA,https://www.motioncove.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
6e3177e7-90e7-4ba9-bd0f-fa7da2f92160,Roar Active Jandakot,WA,https://roar.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Roar+Active+Jandakot&utm_term=plcid_9587442918824253479,success,14.5,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":null,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
gym-027,5th Element Fitness,WA,http://www.5thelementfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
93dbce11-74ba-404a-9d7c-de6e9d45da69,Tone Haus,WA,https://www.tonehaus6280.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-210,Club Mello,WA,https://www.clubmello.com.au/,success,54,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
gym-142,DFRNT Health and Fitness Subiaco,WA,http://dfrnthealthandfitness.com.au/,success,50,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
c94dabb0-76b3-4b50-8de2-3776f888fd23,BFT West Perth,WA,https://bodyfittraining.com/club/WestPerth?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,success,59,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
2de7780a-4472-4f4d-a6ec-569ab6b3ad0d,Jetts Scarborough,WA,https://jetts.com.au/gym/jetts-scarborough/,success,12.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-081,Jetts Fitness Rockingham,WA,https://www.facebook.com/jettsRockingham/,social_link,,,,,
gym-278,Union Ellenbrook - CrossFit & HYROX,WA,http://www.unionellenbrook.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-041,ECU Sport and Fitness Centre,WA,https://www.ecu.edu.au/centres/digital-and-campus-services/our-services/sport-and-fitness,success,1.9,"{""pool"":true,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":true,""app"":false}",low,
gym-277,Jetts Aveley,WA,https://jetts.com.au/gym/jetts-aveley/,success,16.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
cb82a0bb-9519-417e-b42e-815ed622d9f9,The Yard Gym Joondalup,WA,https://www.theyardgym.com/,success,69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-154,Rumble Boxing Subiaco,WA,https://www.doyourumble.com.au/location/subiaco,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
78bf3ef7-3559-4a07-bd3a-268956f33046,Athletica Strength & Conditioning,WA,https://www.athleticasc.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4102408843716759358,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
8c27e068-6cce-48c0-aa16-8ec011e45140,Studio Dre,WA,http://www.studiodre.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-216,Society Fitness at The Switch,WA,,no_website,,,,,
gym-103,M Theory Fitness,WA,http://www.mtheoryfitness.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
a58f93c6-85ec-40c7-b966-22f453c4dac7,LTYB Southern River,WA,https://www.listentoyourbody.com.au/studio/listen-to-your-body-southern-river,success,49,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":null,""showers"":null,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-261,STRONG Pilates Innaloo,WA,https://strongpilates.com.au/locations/innaloo/,success,55,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-242,Validus Fitness,WA,http://teamvalidus.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
b28a2b30-2576-44bc-8d92-274ac45c2f17,Brad Brown,WA,https://www.ragefitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-008,Plus Fitness,WA,https://www.plusfitness.com.au/gyms/north-perth/?utm_source=google&utm_medium=organic&utm_campaign=place-business-listing,success,12.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-281,Airborne Circus and Fitness,WA,https://www.airbornecircusfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
gym-009,Goodlife Health Clubs Brookfield Place,WA,https://www.goodlife.com.au/clubs/brookfield-place/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Brookfield%20Place%20-%20Perth&utm_term=plcid_9133876112318125146,success,17.99,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":false}",high,
511b8913-22b3-4141-bbe0-b34cb5ed4d38,Snap Fitness 24/7 Jandakot,WA,https://www.snapfitness.com/au/gyms/Jandakot?utm_source=gmb&utm_medium=yext,success,14.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
gym-013,Dohertys Gym,WA,http://www.dohertysgym.com/,success,19.99,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",high,
cce4aab2-0cef-4256-8df5-60a785d8c2e7,Zap Fitness 24/7 Gosnells,WA,https://www.zapfitness.com.au/clubs/gosnells/?utm_source=gbp&utm_medium=organic&utm_campaign=ZAP%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Zap%20Fitness%2024/7%20Gosnells&utm_term=plcid_14700544752439846557,success,15.99,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
fc349289-647b-4aee-896d-4b309b2b448f,Ellenbrook Pilates,WA,http://ellenbrookpilates.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":true,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
