id,googlePlaceId,name,ownerId,createdBy,addressStreet,addressSuburb,addressState,addressPostcode,phone,email,website,instagram,facebook,bookingUrl,lat,lng,pricePerWeek,amenities,isActive,isFeatured,isTest,priceVerified,isPaid,stripePlan,stripeSubscriptionId,hoursMonday,hoursTuesday,hoursWednesday,hoursThursday,hoursFriday,hoursSaturday,hoursSunday,hoursComment,imageCount,description
gym-552,ChIJ99tpLguhEmsR82uTaUyMdzk,Anytime Fitness (Castle Hill Central),unclaimed,,265 Old Northern Rd,Castle Hill,NSW,2154,+61 414 515 258,,https://www.anytimefitness.com.au/,,,,-33.7341309,151.00404509999998,15,,true,false,false,false,false,,,,,,,,,,,0,"Your local Castle Hill fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
b1392136-f4bf-4c64-bc63-75fe33ef1a48,ChIJLSZ6wGKuMioRo2nSQ4Nr_DQ,Stirling Leisure - Hamersley,unclaimed,,20 Belvedere Rd,Hamersley,WA,6022,+61 8 9205 7600,,https://www.stirling.wa.gov.au/stirling-leisure/our-locations/stirling-leisure-hamersley,,,,-31.851646700000003,115.80702339999999,25,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"Stirling Leisure - Hamersley in Hamersley is a well-equipped, independently operated gym delivering quality training in a friendly environment."
6ac85892-580f-454d-af7f-799f5556563b,ChIJ45oHjd_NcmsRLezoE-IrN04,Snap Fitness 24/7 Tuggerah,unclaimed,,Westfield Tuggerah,Tuggerah,NSW,2259,+61 432 511 999,,https://www.snapfitness.com/au/gyms/tuggerah?utm_source=gmb&utm_medium=yext,,,,-33.307708999999996,151.4117145,10,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Tuggerah offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-1387,,Bikram Yoga North Brisbane,unclaimed,,1131 Sandgate Rd,Nundah,QLD,4012,+61 7 3256 6565,,http://www.bikramyoganorthbrisbane.com.au/,,,,-27.4052474,153.06033779999999,38,,true,false,false,false,false,,,,,,,,,,,0,A calm and focused environment in Nundah where pilates and yoga classes help members build strength from the inside out.
a5baa3d9-f6cf-418d-9f5b-486f5c88e9b5,ChIJtUUiM59b1moR4YKf8yQpPtA,Hammer House Coburg,unclaimed,,98 Gaffney St,Coburg North,VIC,3058,+61 428 717 831,,https://hammerhousecoburg.com.au/,,,,-37.7331441,144.95790639999998,25,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Coburg North, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
67d1c1c4-aec1-4b08-8412-3eaa3eb48b51,ChIJCfDCXKevEmsR5YDVVvEO9UA,Bodyfit Glebe (Tramsheds),unclaimed,,Shop 8A/1 Dalgal Wy,Forest Lodge,NSW,2037,+61 2 9058 2588,,https://bodyfit.com.au/,,,,-33.8762995,151.17871399999999,20,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Forest Lodge prides itself on quality coaching and a genuine community feel.
gym-1186,ChIJLVUezuxQkWsR2oGp2htQksk,Stepz Fitness Toowong,unclaimed,,9/48 Sherwood Rd,Toowong,QLD,4066,+61 422 373 524,,https://discover.stepzfitness.com.au/toowong/gmb,,,,-27.4855114,152.9906229,30,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Stepz Fitness Toowong in Toowong offers a well-curated equipment range and a knowledgeable coaching team."
gym-1610,,SA Aquatic and Leisure Centre,unclaimed,,443 Morphett Rd,Oaklands Park,SA,5046,+61 8 8198 0198,,http://www.saaquatic.ymca.org.au/,,,,-35.012777799999995,138.5416667,14,,true,false,false,false,false,,,,,,,,,,,0,"An affordable and family-friendly facility in Oaklands Park offering swimming, gym access, fitness classes, and sports programs in one location."
gym-1856,ChIJI94jLsPIe6oR5Ukj5yKfjj8,The Training Fix,unclaimed,,Queen St & Alice St,West Ulverstone,TAS,7315,+61 439 310 206,,https://m.facebook.com/The-Training-Fix-184572448248592/,,,,-41.1512451,146.1627502,30,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in West Ulverstone prides itself on quality coaching and a genuine community feel.
gym-201,ChIJZVTkd1GkMioRGyOuv9CHJX8,CrossFit Claremont,owner-3,,Gate 8 Ashton Avenue,Claremont,WA,6010,+61 439 347 514,,https://www.crossfitclaremont.com.au/,,,,-31.9725498,115.7872421,38,cardio|free weights|showers|lockers|group classes,true,false,false,false,,,,,,,,,,,,0,"Train hard, train together. This Claremont affiliate runs a structured CrossFit program with an emphasis on movement quality and progressive overload. Fully equipped with barbells, pull-up rigs, kettlebells, rowers, and assault bikes."
b684f472-1aef-45a0-afec-1a621ce1153f,ChIJvb3p6lyUEmsR9bdsLJIUHF8,PCYC Liverpool,unclaimed,,100 Cartwright Ave,Miller,NSW,2168,+61 2 8103 5399,,https://www.pcycnsw.org.au/liverpool/,,,,-33.9212772,150.8878057,12,,true,false,false,false,false,,,,,,,,,,,0,"PCYC Liverpool is a comprehensive community leisure facility in Miller offering gym access, group fitness classes, and aquatic facilities. Catering for all ages and abilities."
gym-1857,ChIJ534o42HJe6oRUTRPR4VFRbg,Cardio Strength Fitness,unclaimed,,Alice St,West Ulverstone,TAS,7315,+61 417 627 809,,http://cardiostrengthfitness.com.au/,,,,-41.1516161,146.1652923,38,,true,false,false,false,false,,,,,,,,,,,0,"A focused, coach-led gym environment in West Ulverstone dedicated to building real strength and athletic performance."
05f5e07d-14c2-42ef-9439-8d13347adf00,ChIJ0Y3Aq_i5EmsR8ORJXIvc23c,District Gym,unclaimed,,44 Frederick St,Rockdale,NSW,2216,+61 2 9599 3753,,http://www.districtgym.com.au/,,,,-33.952206,151.1341891,28,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Rockdale, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-1769,ChIJq74h3rp1bqoRpvwXLBuI0h8,Odyssey Strength and Conditioning,unclaimed,,2 Davies Ave,Queens Domain,TAS,7000,+61 473 937 939,,https://odysseysc.au/,,,,-42.8735968,147.3298706,42,,true,false,false,false,false,,,,,,,,,,,0,"Odyssey Strength and Conditioning is a serious training space for lifters who demand quality equipment and minimal distraction. Stocked with competition barbells, racks, platforms, and an extensive selection of plates and dumbbells."
7669d636-9d3f-455d-ba05-b44997f220f6,ChIJ5wro-d-b1moR4MNe6CIPnag,Plus Fitness 24/7 Mambourin,unclaimed,,Market Place,Mambourin,VIC,3024,+61 3 8764 3709,,https://www.plusfitness.com.au/gyms/mambourin/,,,,-37.8940141,144.6003972,10,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Mambourin offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
gym-495,ChIJBybPXaWlEmsRptTAkXr-Y2w,My Gym Children's Fitness Centre,unclaimed,,109/129 Blaxland Rd,Ryde,NSW,2112,+61 2 9807 7518,,https://www.mygym.com/,,,,-33.8129057,151.1052739,20,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, My Gym Children's Fitness Centre in Ryde offers a well-curated equipment range and a knowledgeable coaching team."
6ddfeaf0-2c5c-47a9-84a3-757245490e29,ChIJW7fAUlvJsGoR4PMeEeueQVg,Fitness Factory Health Clubs Prospect,unclaimed,,85 Prospect Rd,Prospect,SA,5082,+61 408 469 804,,https://www.fitnessfactoryhc.com.au/,,,,-34.887935999999996,138.5944187,25,,true,false,false,false,false,,,,,,,,,,,0,"Fitness Factory Health Clubs Prospect in Prospect is a well-equipped, independently operated gym delivering quality training in a friendly environment."
0570a914-7546-4606-82ae-356ba40d4628,ChIJaWtQfqxH1moRpy1poNgrKGU,Australian Health and Fitness Hub,unclaimed,,43 Botanic Dr,Doncaster,VIC,3108,+61 416 889 770,,https://www.ahfh.com.au/,,,,-37.778299,145.1370556,20,,true,false,false,false,false,,,,,,,,,,,0,"Australian Health and Fitness Hub in Doncaster is a well-equipped, independently operated gym delivering quality training in a friendly environment."
6eb047bc-3b78-4c81-8420-015abb203dcb,ChIJEZp8XXSWMioR3a3_MUuvIBg,Roar Active Canning Vale,unclaimed,,280 Amherst Rd,Canning Vale,WA,6155,+61 8 9456 2266,,https://roar.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Roar+Active+Canning+Vale&utm_term=plcid_2256277040995617934,,,,-32.0888023,115.9425582,30,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Canning Vale facility strikes the right balance."
gym-823,ChIJrdN7RxVD1moRU8fg_nIK4tk,Healthy Fit,unclaimed,,191 St Georges Rd,Fitzroy North,VIC,3068,+61 3 9486 2822,,http://www.healthyfit.com.au/,,,,-37.7845258,144.9824659,28,,true,false,false,false,false,,,,,,,,,,,0,"Healthy Fit in Fitzroy North is a well-equipped, independently operated gym delivering quality training in a friendly environment."
57fc50c4-1dc5-4b24-8fde-4d30bda3b386,ChIJOSoYEqJQkWsRpFbZsGwsHbU,The Evolved All Female Gym,unclaimed,,7 Paris St,West End,QLD,4101,+61 483 968 880,,http://www.theevolvedgym.com.au/,,,,-27.481002,153.007744,25,,true,false,false,false,false,,,,,,,,,,,0,"A safe, supportive, and fully equipped fitness space exclusively for women in West End. Classes, personal training, and open gym sessions are available."
61c6e021-c96c-439d-a75e-12a6d69c88c2,ChIJ95VvoD2dk2sRJKrR6pP7HMY,Club Pilates,unclaimed,,123 Sippy Downs Dr,Sippy Downs,QLD,4556,+61 7 5445 6963,,https://www.clubpilates.com.au/location/sippy-downs,,,,-26.7132813,153.0616404,38,,true,false,false,false,false,,,,,,,,,,,0,Club Pilates is a dedicated pilates and movement studio offering reformer and mat-based classes for all experience levels. Small class sizes ensure personalised attention.
gym-572,ChIJBcT-El7vEmsRFvJRuZAPEtU,Anytime Fitness Campbelltown West,unclaimed,,1/20 Badgally Rd,Campbelltown,NSW,2560,+61 2 4604 5400,,https://www.anytimefitness.com.au/gyms/au-1627/campbelltown-nsw-2560/,,,,-34.0575634,150.8122626,18,,true,false,false,false,false,,,,,,,,,,,0,"No frills, no fuss — just solid equipment available whenever you want it. This 24/7 gym packs cardio, machine weights, and a free weights section into a clean, well-lit space in Campbelltown."
gym-616,,Nbrhd wellness space,unclaimed,,4a Eustace St,Manly,NSW,2095,+61 437 220 318,,https://neighbourhoodyoga.org/,,,,-33.797695,151.2837006,18,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Manly, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-1179,ChIJK7oJX31RkWsR1mH6yHdlN2g,Goodlife Health Clubs West End,unclaimed,,West Village,West End,QLD,4101,+61 7 3100 9090,,https://www.goodlife.com.au/clubs/west-end/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20West%20End&utm_term=plcid_17169499858168641411,,,,-27.4772943,153.0116678,30,,true,false,false,false,false,,,,,,,,,,,0,"One of West End's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
e84d934f-12be-4781-b121-15ea0b86ceac,ChIJfX_lhLa9wCwRG5F6-V6g_-0,SportsPower Palmerston,unclaimed,,Palmerston Shopping Centre,Palmerston City,NT,0830,+61 8 7978 4002,,https://sportspower.com.au/pages/sportspower-palmerston,,,,-12.480424399999999,130.9857511,30,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Palmerston City, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
9e49123c-a52e-45e1-b5db-2251271c73e7,ChIJ60sB2qaTwCwRmRlrAv0ob7k,Encore Pilates and Wellness,unclaimed,,69 Progress Dr,Nightcliff,NT,0810,+61 417 003 974,,http://www.encorepilates.com.au/,,,,-12.3882619,130.8489074,38,,true,false,false,false,false,,,,,,,,,,,0,"Specialising in reformer pilates with a focus on precision, control, and body awareness, this Nightcliff studio offers classes from beginner to advanced."
8a8eeca2-0a9c-4152-b2ea-6d5cea20ae5f,ChIJH1HZMP6kMioR4xULCRnx304,HFRC,unclaimed,,117 Stirling Hwy,Nedlands,WA,6009,,,http://hfrc.com.au/,,,,-31.9795432,115.79967499999998,22,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Nedlands prides itself on quality coaching and a genuine community feel.
845156b1-b36e-44dd-9969-379f609a4325,ChIJGb4FLfvLcmsRfMzu8-izShk,Australian Warrior Fitness,unclaimed,,34 Glennie St W,Gosford,NSW,2250,+61 431 776 147,,http://www.auswf.com.au/,,,,-33.411724,151.342044,25,,true,false,false,false,false,,,,,,,,,,,0,"Australian Warrior Fitness in Gosford is a well-equipped, independently operated gym delivering quality training in a friendly environment."
ef7bced2-ae1c-49d9-bfbe-7d2932934771,ChIJrWBjIJitEmsR35oxfmz89-8,Lean Bean Fitness Bondi,unclaimed,,178,Bondi,NSW,2026,,,https://leanbeanfitness.com/?utm_source=google&utm_medium=gmb,,,,-33.8899326,151.27502189999998,22,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Lean Bean Fitness Bondi in Bondi offers a well-curated equipment range and a knowledgeable coaching team."
bfbe5c49-b5e1-4b95-868f-10890c1ca711,ChIJqe6h6621F2sR3lD8bywzsfs,Club Lime Erindale,unclaimed,,32 Denigan St,Wanniassa,ACT,2903,+61 2 6198 8722,,https://www.clublime.com.au/ourclubs/?id=1d0c3ffe-f694-a4f3-5dc6-083425db75d3&state=ACT&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,,,,-35.4038022,149.09762619999998,16,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Wanniassa gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
e0a2f85d-a44e-4b44-a0c4-78aeeb5bedb8,ChIJlfoyPgDXbaoRxaKG9DJ8I60,Just Gym Gear,unclaimed,,3 Ascot Dr,Huntingfield,TAS,7055,+61 467 875 568,,https://just-gym-gear.square.site/,,,,-42.990658599999996,147.290865,30,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Huntingfield facility strikes the right balance."
gym-1322,ChIJxa-apmVbkWsRM9UPACwJ2Vo,Fitstop Woolloongabba,unclaimed,,847 Stanley St,Woolloongabba,QLD,4102,+61 451 551 075,,http://www.fitstop.com/woolloongabba,,,,-27.4871943,153.03954349999998,45,,true,false,false,false,false,,,,,,,,,,,0,"Built around the power of the group, this Woolloongabba studio delivers coached HIIT and functional training sessions designed to maximise results in minimal time. Rotating workouts and motivating coaches keep every visit fresh."
gym-733,ChIJVZ8DJ-gTE2sRKDgmtPv7rJk,Revo Fitness - Shellharbour,unclaimed,,Rooftop,Shellharbour City Centre,NSW,3000,+61 1300 738 638,,https://revofitness.com.au/?utm_medium=organic&utm_source=gmb&utm_campaign=gmb&utm_term=plcid_12054272053085622941,,,,-34.5647507,150.837209,16,,true,false,false,false,false,,,,,,,,,,,0,"Compact and efficient, this Shellharbour City Centre facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
gym-965,ChIJeZUVWElB1moRPw1kyZyD7vU,Anytime Fitness Box Hill Central,unclaimed,,Shop OOF03,Box Hill,VIC,3128,+61 489 075 988,,https://club.anytimefitness.com.au/box-hill-vic/new-club,,,,-37.8192339,145.1227868,18,,true,false,false,false,false,,,,,,,,,,,0,"Open around the clock with secure key-fob entry, this Box Hill gym caters to early risers, shift workers, and night owls alike. A reliable roster of treadmills, bikes, cables, and dumbbells keeps your training consistent."
17fc2166-8984-4b13-93fc-c48c556f3225,ChIJwyPc7ipPkWsR3zPOoS5VtFY,Allsports Physiotherapy,unclaimed,,241 Forest Lake Blvd,Forest Lake,QLD,4078,+61 7 3278 8544,,https://www.allsportsphysio.com.au/our-clinics/forest-lake-physiotherapy-clinic/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,-27.6238404,152.9695347,18,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Forest Lake facility strikes the right balance."
d7756834-a82d-4515-94d2-db0542f6cbc5,ChIJu6wky1BFkWsRS4siglTIjh0,Keep Fitness Sunnybank,unclaimed,,T36A Sunny Park Shopping Centre,Sunnybank,QLD,4109,+61 7 3158 8964,,http://keepfitness.com.au/,,,,-27.571368300000003,153.0657626,20,,true,false,false,false,false,,,,,,,,,,,0,"Keep Fitness Sunnybank in Sunnybank is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-1287,,Nutrition Warehouse Strathpine,unclaimed,,Plaza Shopping Centre 9,Strathpine,QLD,4500,+61 7 3881 2569,,https://www.nutritionwarehouse.com.au/,,,,-27.3015796,152.9891983,20,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Strathpine facility strikes the right balance."
gym-119,ChIJmU_nVTSuMioR2599aRJkWpI,Jetts Stirling,owner-3,,Shop 42/478 Wanneroo Rd,Stirling,WA,6061,+61 8 9349 0230,,https://jetts.com.au/gym/jetts-stirling/,,,,-31.863284699999998,115.82896810000001,16,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,,,,,,,,,,,,0,"Compact and efficient, this Stirling facility gives members access to a full suite of gym equipment any time, day or night. Swipe-card entry, clean facilities, and straightforward month-to-month memberships make it easy to get started."
61dda095-c69f-4852-820b-f9dc8e421c23,ChIJT1oQLRRYkWsR7tCdD0x5mwQ,Iconz Training Centre,unclaimed,,33 Sylvan Rd,Toowong,QLD,4066,+61 420 979 924,,http://www.iconztrainingcentre.com/,,,,-27.4814102,152.9945929,20,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Toowong facility strikes the right balance."
gym-1794,ChIJT8jzK7d1bqoRJz4woTIaiLk,Un-Racked Strength & Conditioning,unclaimed,,131 Main Rd,Moonah,TAS,7009,+61 409 111 130,,,,,,-42.8454352,147.2942417,42,,true,false,false,false,false,,,,,,,,,,,0,"A focused, coach-led gym environment in Moonah dedicated to building real strength and athletic performance."
gym-331,ChIJb8FaIJc0c2sRM99d8IN71MM,Genesis Health and Fitness,unclaimed,,91-95 Fennell St,Parramatta,NSW,2150,+61 2 9630 6400,,https://www.genesisfitness.com.au/gym/nsw/parramatta?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=parramatta,,,,-33.8070647,151.0137915,28,,true,false,false,false,false,,,,,,,,,,,0,"This well-established health club in Parramatta combines a spacious gym floor with a diverse group fitness timetable, making it popular with everyone from casual gym-goers to serious athletes."
c1be59bd-a3ce-4a03-b074-8c1e9666ab2f,ChIJyyHpchl2k2sRn3okBMT2XI4,Squash Courts - Goodlife Community Centre,unclaimed,,100 Buderim Pines Dr,Buderim,QLD,4556,+61 7 5444 2126,,http://www.goodlife.org.au/squash/,,,,-26.686792999999998,153.089936,30,,true,false,false,false,false,,,,,,,,,,,0,"A full-service health club in Buderim offering a comprehensive range of fitness options under one roof. From an extensive free weights area and machine circuit to studio classes and expert personal trainers, everything is here for members at every fitness level."
e9cca1fd-a2d7-478b-8def-9c8cc6ecbf47,ChIJUUIwrihJkWsRria_8NGZHtQ,Lakeside Crescent Park,unclaimed,,50A Grand Ave,Forest Lake,QLD,4078,,,,,,,-27.6251736,152.9622197,20,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Forest Lake, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
ab954c9b-a590-4c5a-8820-be77769dfe63,ChIJZRkH5im7MioROt2BU9JgRZ8,Heartbeat High,unclaimed,,Level 3/5 Barrack St,Perth,WA,6000,+61 467 554 669,,https://www.heartbeathigh.com.au/perth-city?utm_source=google+my+business&utm_medium=organic&utm_campaign=google+my+business+%7C+perth+cbd,,,,-31.9562377,115.8592466,22,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"Heartbeat High in Perth is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-373,ChIJ9Wq0UgyFEmsRDkGWc3nPXY8,Core9 Fitness Penrith,unclaimed,,87 Henry St,Penrith,NSW,2750,+61 497 897 186,,,,,,-33.7524151,150.69930200000002,28,,true,false,false,false,false,,,,,,,,,,,0,"A local gem in Penrith, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
gym-265,,New Culture Movement,owner-3,,23 Morris Pl,Innaloo,WA,6018,+61 466 763 113,,https://newculturemovement.wixsite.com/newculturemovement,,,,-31.890613000000002,115.7923099,28,cardio|free weights|showers|lockers,true,false,false,false,,,,,,,,,,,,0,"New Culture Movement creates an environment where every member can thrive. A comprehensive equipment range, flexible membership options, and enthusiastic staff combine to form a fitness community that's genuinely invested in your success."
90bf67ee-b3d4-4249-8ed7-f0d4ecff6b63,ChIJZXG-rxpH1moRbMLvxD-PV7M,Doncaster Hot Yoga and Pilates Studio,unclaimed,,132 Ayr St,Doncaster,VIC,3108,+61 3 9850 2221,,https://dhyps.com.au/,,,,-37.776612,145.1037368,28,,true,false,false,false,false,,,,,,,,,,,0,A calm and focused environment in Doncaster where pilates and yoga classes help members build strength from the inside out.
gym-507,ChIJHTFD6Qq5EmsRXfCbCXWo-yM,BlueFit Health Club - Hurstville,unclaimed,,King Georges Rd &,Hurstville,NSW,2220,+61 2 9585 9600,,http://bluefithealthclub.com.au/,,,,-33.9628644,151.0912898,20,,true,false,false,false,false,,,,,,,,,,,0,"More personal than a big-box gym, more equipped than a micro-studio. This Hurstville facility strikes the right balance."
c5e45bef-207d-4bf4-9eae-843624074b29,ChIJj90IpnT71WsRC7HCwOBbBWY,Elev8ed Fitness,unclaimed,,24 Punari St,Currajong,QLD,4812,+61 403 145 837,,https://www.elev8edfitness.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,-19.273483799999998,146.7746938,28,,true,false,false,false,false,,,,,,,,,,,0,This independently run fitness facility in Currajong prides itself on quality coaching and a genuine community feel.
gym-786,ChIJhUQHWHFp1moRr2Q-wTRJBd4,Hustle Wellness Club,unclaimed,,L1/27 William St,Balaclava,VIC,3183,+61 3 9527 4881,,http://www.hustlewellness.com.au/,,,,-37.8706623,144.9938206,28,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Hustle Wellness Club in Balaclava offers a well-curated equipment range and a knowledgeable coaching team."
0257f668-93c2-4c40-881c-649c921c6dd0,ChIJCzGBnkVakWsRZ5n4YzdByUg,Coordinated Fitness,unclaimed,,Shop 2/601 Logan Rd,Greenslopes,QLD,4120,+61 417 765 818,,https://www.coordinatedfitness.com/,,,,-27.5081585,153.0508736,25,,true,false,false,false,false,,,,,,,,,,,0,"Coordinated Fitness in Greenslopes is a well-equipped, independently operated gym delivering quality training in a friendly environment."
gym-1461,ChIJkd9-NV12k2sRej8sJ4Jx-iU,Goodlife Health Clubs Maroochydore,unclaimed,,Level 1/55 Maroochy Blvd,Maroochydore,QLD,4558,+61 7 5414 3900,,https://www.goodlife.com.au/clubs/maroochydore/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Maroochydore&utm_term=plcid_9373188213401396028,,,,-26.6602963,153.0837537,32,,true,false,false,false,false,,,,,,,,,,,0,"One of Maroochydore's premier fitness destinations, this club features a large gym floor loaded with cardio and strength equipment, a group fitness studio running daily classes, and a team of personal trainers ready to help you reach your goals."
gym-1438,ChIJVQFq7fsQkWsR2-iSWqZ1dOQ,Snap Fitness 24/7 Helensvale,unclaimed,,opposite the train station,Helensvale,QLD,4212,+61 403 388 556,,https://www.snapfitness.com/au/gyms/helensvale?utm_source=gmb&utm_medium=yext,,,,-27.925434600000003,153.3372466,15,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Helensvale offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
ab3c27c6-eaf3-42bc-9097-bd4aa1675e7c,ChIJ7fUTMKC6EmsR2rJAEuNvBXA,Summer Hill Gym,unclaimed,,1 Hardie Ave,Summer Hill,NSW,2130,+61 426 204 604,,http://www.summerhillgym.com.au/,,,,-33.8907337,151.1376845,25,,true,false,false,false,false,,,,,,,,,,,0,"Summer Hill Gym in Summer Hill is a well-equipped, independently operated gym delivering quality training in a friendly environment."
7e8922ab-0953-44b8-a09b-556929fbc91b,ChIJ63wTK52bEmsR3qMls3izlbY,Blacktown Exercise Sports and Technology Hub (BEST),unclaimed,,25 Blacktown Olympic Ave,Rooty Hill,NSW,2766,+61 2 9839 6591,,https://www.bestblacktown.com.au/,,,,-33.770738099999996,150.8539155,25,,true,false,false,false,false,,,,,,,,,,,0,"Built by fitness enthusiasts for fitness enthusiasts, Blacktown Exercise Sports and Technology Hub (BEST) in Rooty Hill offers a well-curated equipment range and a knowledgeable coaching team."
53a4307d-465d-4b17-a208-4b0840e2b7cd,ChIJt2sSv_KjMioRvkWmiiy3GlU,Fit Bomb,unclaimed,,358C South St,O'Connor,WA,6163,+61 410 616 728,,https://www.fitbomb.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,,,,-32.0625128,115.78672549999999,22,cardio|free weights|showers|lockers,true,false,false,false,false,,,,,,,,,,,0,"A local gem in O'Connor, offering a fully equipped gym floor, experienced trainers, and a genuine commitment to member results."
d06a1c14-ad1b-4bc3-98ef-0359df180190,ChIJaTz02PY4LioRrvYra6W7oI8,Zap Fitness 24/7 Busselton,unclaimed,,12/115 west Busselton,Busselton,WA,6280,+61 1300 927 348,,https://www.zapfitness.com.au/clubs/busselton/?utm_source=gbp&utm_medium=organic&utm_campaign=ZAP%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Zap%20Fitness%2024/7%20Busselton&utm_term=plcid_17362557989447580567,,,,-33.6652653,115.3496224,12,cardio|free weights|showers|lockers|24/7 access,true,false,false,false,false,,,,,,,,,,,0,"Your local Busselton fitness destination is open every hour of every day, so you can train on your own terms. Expect a well-maintained floor of cardio equipment, pin-loaded machines, and a free weights area — everything you need, without the extras you don't."
gym-1698,ChIJh2oH1bi1sGoR9XTiGuo0C80,Anytime Fitness Para Hills West,unclaimed,,450 Bridge Rd,Para Hills West,SA,5096,+61 416 528 745,,https://www.anytimefitness.com/en-au/locations/para-hills-west-south-australia-au-1442,,,,-34.8036329,138.65134419999998,12,,true,false,false,false,false,,,,,,,,,,,0,"A conveniently located 24/7 gym in Para Hills West offering round-the-clock access to quality cardio machines, strength equipment, and free weights. Perfect for busy schedules, with no lock-in contracts and fully equipped change rooms."
e95bffe6-02d5-43d0-8a5e-a082d556c163,ChIJlx3zjIUx1moRmb1rMrGBoZY,Kensho Pilates Studio,unclaimed,,1/30-32 McAdam Square,Croydon,VIC,3136,+61 408 435 193,,http://www.kenshostudio.com.au/,,,,-37.783676299999996,145.2680942,35,,true,false,false,false,false,,,,,,,,,,,0,Kensho Pilates Studio is a dedicated pilates and movement studio offering reformer and mat-based classes for all experience levels. Small class sizes ensure personalised attention.
